Family.Referent.Species;Genus.Referent.Species;Referent.Species.Name;Author.Referent.Species;Species.Status;Occurrence.Status;Major.Tributary.Name;Sub_drainage;Endemism_Amazon
Cichlidae;Bujurquina;Bujurquina.vittata;(Heckel, 1840);native;valid;Negro;Negro1;
Cichlidae;Bujurquina;Bujurquina.vittata;(Heckel, 1840);native;valid;Purus;Purus3;
Cichlidae;Bujurquina;Bujurquina.vittata;(Heckel, 1840);native;valid;Solimoes;Amazon11;
Cichlidae;Bujurquina;Bujurquina.vittata;(Heckel, 1840);native;valid;Tapajós;Jamanxim;
Cichlidae;Bujurquina;Bujurquina.vittata;(Heckel, 1840);native;valid;Tapajós;Juruena;
Cichlidae;Bujurquina;Bujurquina.vittata;(Heckel, 1840);native;valid;Tapajós;Tapajos2;
Cichlidae;Bujurquina;Bujurquina.zamorensis;(Regan, 1905);native;valid;Marañon;Maranon2;1
Cichlidae;Bujurquina;Bujurquina.zamorensis;(Regan, 1905);native;valid;Marañon;Maranon3;1
Cichlidae;Bujurquina;Bujurquina.zamorensis;(Regan, 1905);native;valid;Marañon;Pastaza;1
Cichlidae;Bujurquina;Bujurquina.zamorensis;(Regan, 1905);native;valid;Marañon;Santiago;1
Cichlidae;Bujurquina;Bujurquina.zamorensis;(Regan, 1905);native;valid;Napo;Napo2;1
Cichlidae;Bujurquina;Bujurquina.zamorensis;(Regan, 1905);native;valid;Purus;Purus3;1
Cichlidae;Caquetaia;Caquetaia.kraussii;(Steindachner, 1878);native;valid;Japurá;Caqueta;
Cichlidae;Caquetaia;Caquetaia.myersi;(Schultz, 1944);native;valid;Japurá;Caqueta;1
Cichlidae;Caquetaia;Caquetaia.myersi;(Schultz, 1944);native;valid;Japurá;Japura;1
Cichlidae;Caquetaia;Caquetaia.myersi;(Schultz, 1944);native;valid;Napo;Curaray;1
Cichlidae;Caquetaia;Caquetaia.myersi;(Schultz, 1944);native;valid;Napo;Napo2;1
Cichlidae;Caquetaia;Caquetaia.myersi;(Schultz, 1944);native;valid;Putumayo;Putumayo;1
Cichlidae;Caquetaia;Caquetaia.myersi;(Schultz, 1944);native;valid;Tapajós;Tapajos2;1
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Amazonas;Amazon2;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Amazonas;Amazon3;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Amazonas;Amazon4;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Curuá;Curua;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Curua Una;Curua_Una;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Jari;Jari;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Javari;Javary;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Madeira;Aripuana;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Madeira;Maues;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Negro;Branco;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Negro;Demini;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Negro;Negro1;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Solimoes;Amazon6;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Tapajós;Tapajos1;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Tapajós;Teles_Pires;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Trombetas;Trombetas;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Uatumã;Jatapu;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Uatumã;Uatuma;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Xingu;Iriri;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Xingu;Xingu1;
Cichlidae;Caquetaia;Caquetaia.spectabilis;(Steindachner, 1875);native;valid;Xingu;Xingu2;
Cichlidae;Caquetaia;Caquetaia.umbrifera;(Meek & Hildebrand, 1913);native;questionable;Japurá;Caqueta;
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.australis;Eigenmann & Ward, 1907;native;valid;Madeira;Blanco_Baures;
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.australis;Eigenmann & Ward, 1907;native;valid;Madeira;Guapore;
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.australis;Eigenmann & Ward, 1907;native;valid;Madeira;Mamore2;
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.australis;Eigenmann & Ward, 1907;native;valid;Tapajós;Teles_Pires;
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Amazonas;Amazon2;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Amazonas;Amazon3;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Beni;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Blanco_Baures;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Guapore;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Itonamas;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Jiparana;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Luna;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Madera1;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Madera2;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Madera3;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Madera4;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Madre_Dios;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Mamore1;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Mamore2;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Madeira;Orthon;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Negro;Branco;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Negro;Negro1;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Purus;Purus3;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Solimoes;Amazon6;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Tapajós;Tapajos1;1
Cichlidae;Chaetobranchopsis;Chaetobranchopsis.orbicularis;(Steindachner, 1875);native;valid;Xingu;Xingu1;1
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Amazonas;Amazon1;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Amazonas;Amazon2;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Amazonas;Amazon3;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Amazonas;Amazon4;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Amazonas;Amazon5;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Coari;Coari;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Japurá;Caqueta;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Japurá;Japura;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Jari;Jari;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Javari;Javary;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Juruá;Jurua;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Abuna;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Beni;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Blanco_Baures;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Candeias;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Canuma;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Guapore;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Jiparana;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Luna;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Madera1;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Madera2;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Madera3;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Madera4;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Madera5;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Madre_Dios;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Mamore1;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Mamore2;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Orthon;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Madeira;Yacuma;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Marañon;Maranon1;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Napo;Curaray;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Napo;Napo2;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Negro;Branco;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Negro;Negro1;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Negro;Negro3;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Negro;Negro4;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Purus;Purus1;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Purus;Purus2;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Putumayo;Putumayo;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Solimoes;Amazon10;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Solimoes;Amazon11;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Solimoes;Amazon12;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Solimoes;Amazon6;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Solimoes;Amazon7;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Solimoes;Amazon8;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Solimoes;Amazon9;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Tapajós;Tapajos1;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Tapajós;Tapajos2;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Tefé;Tefe;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Trombetas;Trombetas;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Uatumã;Uatuma;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Ucayali;Ucayali1;
Cichlidae;Chaetobranchus;Chaetobranchus.flavescens;Heckel, 1840;native;valid;Xingu;Xingu1;
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Amazonas;Amazon2;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Amazonas;Amazon3;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Amazonas;Amazon4;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Japurá;Caqueta;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Japurá;Japura;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Javari;Javary;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Juruá;Jurua;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Madeira;Andira;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Madeira;Luna;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Madeira;Madera1;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Madeira;Madera4;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Madeira;Madera5;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Negro;Negro1;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Purus;Purus1;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Purus;Purus2;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Putumayo;Putumayo;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Solimoes;Amazon11;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Solimoes;Amazon6;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Solimoes;Amazon7;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Solimoes;Amazon8;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Solimoes;Amazon9;1
Cichlidae;Chaetobranchus;Chaetobranchus.semifasciatus;Steindachner, 1875;native;valid;Tefé;Tefe;1
Cichlidae;Cichla;Cichla.intermedia;Machado-Allison, 1971;native;valid;Negro;Negro4;
Cichlidae;Cichla;Cichla.jariina;Kullander & Ferreira, 2006;native;valid;Jari;Jari;1
Cichlidae;Cichla;Cichla.kelberi;Kullander & Ferreira, 2006;native;questionable;Coari;Coari;
Cichlidae;Cichla;Cichla.kelberi;Kullander & Ferreira, 2006;native;questionable;Madeira;Andira;
Cichlidae;Cichla;Cichla.kelberi;Kullander & Ferreira, 2006;native;questionable;Madeira;Madera1;
Cichlidae;Cichla;Cichla.kelberi;Kullander & Ferreira, 2006;native;questionable;Tapajós;Tapajos1;
Cichlidae;Cichla;Cichla.melaniae;Kullander & Ferreira, 2006;native;valid;Xingu;Bacaja;1
Cichlidae;Cichla;Cichla.melaniae;Kullander & Ferreira, 2006;native;valid;Xingu;Iriri;1
Cichlidae;Cichla;Cichla.melaniae;Kullander & Ferreira, 2006;native;valid;Xingu;Xingu1;1
Cichlidae;Cichla;Cichla.mirianae;Kullander & Ferreira, 2006;native;valid;Tapajós;Arinos;1
Cichlidae;Cichla;Cichla.mirianae;Kullander & Ferreira, 2006;native;valid;Tapajós;Jamanxim;1
Cichlidae;Cichla;Cichla.mirianae;Kullander & Ferreira, 2006;native;valid;Tapajós;Juruena;1
Cichlidae;Cichla;Cichla.mirianae;Kullander & Ferreira, 2006;native;valid;Tapajós;Teles_Pires;1
Cichlidae;Cichla;Cichla.mirianae;Kullander & Ferreira, 2006;native;valid;Xingu;Xingu2;1
Cichlidae;Cichla;Cichla.mirianae;Kullander & Ferreira, 2006;native;valid;Xingu;Xingu4;1
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Amazonas;Amazon2;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Amazonas;Amazon3;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Amazonas;Amazon4;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Amazonas;Amazon5;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Coari;Coari;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Japurá;Apaporis;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Japurá;Caqueta;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Japurá;Japura;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Jari;Jari;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Javari;Javary;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Juruá;Jurua;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Jutaí;Jutai;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Andira;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Aripuana;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Beni;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Blanco_Baures;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Candeias;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Canuma;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Guapore;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Itonamas;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Jiparana;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Luna;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Madera1;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Madera2;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Madera3;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Madera4;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Madera5;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Mamore1;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Mamore2;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Maues;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Madeira;Orthon;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Marañon;Huallaga;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Marañon;Maranon1;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Marañon;Pastaza;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Marañon;Tigre;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Napo;Curaray;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Napo;Napo1;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Napo;Napo2;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Negro;Branco;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Negro;Negro1;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Negro;Negro2;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Negro;Negro3;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Negro;Negro4;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Negro;Unini;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Nhamunda;Nhamunda;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Paru do Oeste;Paru_Este;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Purus;Purus1;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Purus;Purus2;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Purus;Purus3;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Putumayo;Putumayo;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Solimoes;Amazon10;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Solimoes;Amazon11;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Solimoes;Amazon12;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Solimoes;Amazon6;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Solimoes;Amazon7;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Solimoes;Amazon8;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Solimoes;Amazon9;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Tapajós;Arinos;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Tapajós;Jamanxim;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Tapajós;Tapajos1;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Tapajós;Tapajos2;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Tapajós;Teles_Pires;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Tefé;Tefe;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Trombetas;Trombetas;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Uatumã;Uatuma;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Ucayali;Pachitea;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Ucayali;Ucayali1;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Ucayali;Urubamba;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Xingu;Bacaja;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Xingu;Xingu1;
Cichlidae;Cichla;Cichla.monoculus;Agassiz, 1831;native;valid;Xingu;Xingu4;
Cichlidae;Cichla;Cichla.nigromaculata;Jardine & Schomburgk, 1843;native;valid;Japurá;Apaporis;
Cichlidae;Cichla;Cichla.nigromaculata;Jardine & Schomburgk, 1843;native;valid;Negro;Negro1;
Cichlidae;Cichla;Cichla.nigromaculata;Jardine & Schomburgk, 1843;native;valid;Negro;Negro3;
Cichlidae;Cichla;Cichla.nigromaculata;Jardine & Schomburgk, 1843;native;valid;Negro;Negro4;
Cichlidae;Cichla;Cichla.ocellaris;Bloch & Schneider, 1801;native;valid;Amazonas;Amazon2;
Cichlidae;Cichla;Cichla.ocellaris;Bloch & Schneider, 1801;native;valid;Amazonas;Amazon3;
Cichlidae;Cichla;Cichla.ocellaris;Bloch & Schneider, 1801;native;valid;Amazonas;Amazon4;
Cichlidae;Cichla;Cichla.ocellaris;Bloch & Schneider, 1801;native;valid;Amazonas;Amazon5;
Cichlidae;Cichla;Cichla.ocellaris;Bloch & Schneider, 1801;native;valid;Curua Una;Curua_Una;
Cichlidae;Cichla;Cichla.ocellaris;Bloch & Schneider, 1801;native;valid;Japurá;Caqueta;
Cichlidae;Cichla;Cichla.ocellaris;Bloch & Schneider, 1801;native;valid;Jutaí;Jutai;
Cichlidae;Cichla;Cichla.ocellaris;Bloch & Schneider, 1801;native;valid;Madeira;Blanco_Baures;
